yearID,lgID,teamID,franchID,name,park,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path
1946,AL,KGR,KGR,Osaka Great Ring,Hankyu Nishinomiya Stadium,35000,0.95246,0.890411,1.176471,0.910532,KGR,KGR,KGR,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.95246,0.890411,1.176471,0.910532,0.95246,0.890411,1.176471,0.910532,0.95246,0.890411,1.176471,0.910532,models/nishinomiya_stadium
1946,AL,OST,OST,Osaka Tigers,Hankyu Nishinomiya Stadium,35000,0.95246,0.890411,1.176471,0.910532,OST,OST,OST,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.95246,0.890411,1.176471,0.910532,0.95246,0.890411,1.176471,0.910532,0.95246,0.890411,1.176471,0.910532,models/nishinomiya_stadium
1946,AL,SKR,SKR,Kyoto Robins,Hankyu Nishinomiya Stadium,35000,0.95246,0.890411,1.176471,0.910532,SKR,SKR,SKR,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.95246,0.890411,1.176471,0.910532,0.95246,0.890411,1.176471,0.910532,0.95246,0.890411,1.176471,0.910532,models/nishinomiya_stadium
1946,AL,TKS,TKS,Tokyo Senators,Korakuen Stadium,42337,0.91686,0.934307,0.755814,0.851293,TKS,TKS,TKS,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.91686,0.934307,0.755814,0.851293,0.91686,0.934307,0.755814,0.851293,0.91686,0.934307,0.755814,0.851293,models/korakuen_stadium
1946,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.91686,0.934307,0.755814,0.851293,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.91686,0.934307,0.755814,0.851293,0.91686,0.934307,0.755814,0.851293,0.91686,0.934307,0.755814,0.851293,models/korakuen_stadium
1947,AL,CHD,CHD,Nagoya Dragons,Korakuen Stadium,42337,0.963751,0.966216,0.931034,0.956815,CHD,CHD,CHD,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,models/korakuen_stadium
1947,AL,DES,DES,Tokyo Stars,Korakuen Stadium,42337,0.963751,0.966216,0.931034,0.956815,DES,DES,DES,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,models/korakuen_stadium
1947,AL,HKB,HKB,Nishinomiya Braves,Korakuen Stadium,42337,0.963751,0.966216,0.931034,0.956815,HKB,HKB,HKB,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,models/korakuen_stadium
1947,AL,NKH,NKH,Osaka Hawks,Korakuen Stadium,42337,0.963751,0.966216,0.931034,0.956815,NKH,NKH,NKH,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,models/korakuen_stadium
1947,AL,OST,OST,Osaka Tigers,Korakuen Stadium,42337,0.963751,0.966216,0.931034,0.956815,OST,OST,OST,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,models/korakuen_stadium
1947,AL,SKR,SKR,Kyoto Robins,Hanshin Koshien Stadium,47508,1.04215,1.0,1.25641,0.961712,SKR,SKR,SKR,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.04215,1.0,1.25641,0.961712,1.04215,1.0,1.25641,0.961712,1.04215,1.0,1.25641,0.961712,
1947,AL,TKF,TKF,Tokyo Flyers,Korakuen Stadium,42337,0.963751,0.966216,0.931034,0.956815,TKF,TKF,TKF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,models/korakuen_stadium
1947,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.963751,0.966216,0.931034,0.956815,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,0.963751,0.966216,0.931034,0.956815,models/korakuen_stadium
1948,AL,CHD,CHD,Nagoya Dragons,Korakuen Stadium,42337,1.05414,1.070796,0.945455,1.100787,CHD,CHD,CHD,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,models/korakuen_stadium
1948,AL,DES,DES,Tokyo Stars,Korakuen Stadium,42337,1.05414,1.070796,0.945455,1.100787,DES,DES,DES,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,models/korakuen_stadium
1948,AL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.892662,0.948718,1.47619,0.805774,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.892662,0.948718,1.47619,0.805774,0.892662,0.948718,1.47619,0.805774,0.892662,0.948718,1.47619,0.805774,models/nishinomiya_stadium
1948,AL,NKH,NKH,Osaka Hawks,Hanshin Koshien Stadium,47508,1.012287,0.989247,1.205128,1.14094,NKH,NKH,NKH,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.012287,0.989247,1.205128,1.14094,1.012287,0.989247,1.205128,1.14094,1.012287,0.989247,1.205128,1.14094,
1948,AL,OST,OST,Osaka Tigers,Hanshin Koshien Stadium,47508,1.012287,0.989247,1.205128,1.14094,OST,OST,OST,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.012287,0.989247,1.205128,1.14094,1.012287,0.989247,1.205128,1.14094,1.012287,0.989247,1.205128,1.14094,
1948,AL,SKR,SKR,Kyoto Robins,Hankyu Nishinomiya Stadium,35000,0.892662,0.948718,1.47619,0.805774,SKR,SKR,SKR,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.892662,0.948718,1.47619,0.805774,0.892662,0.948718,1.47619,0.805774,0.892662,0.948718,1.47619,0.805774,models/nishinomiya_stadium
1948,AL,TKF,TKF,Tokyo Flyers,Korakuen Stadium,42337,1.05414,1.070796,0.945455,1.100787,TKF,TKF,TKF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,models/korakuen_stadium
1948,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.05414,1.070796,0.945455,1.100787,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,1.05414,1.070796,0.945455,1.100787,models/korakuen_stadium
1949,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,0.924433,1.258065,1.2,1.01676,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,0.924433,1.258065,1.2,1.01676,0.924433,1.258065,1.2,1.01676,0.924433,1.258065,1.2,1.01676,
1949,AL,DES,DES,Tokyo Stars,Korakuen Stadium,42337,0.954485,0.964602,0.918367,1.02969,DES,DES,DES,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.954485,0.964602,0.918367,1.02969,0.954485,0.964602,0.918367,1.02969,0.954485,0.964602,0.918367,1.02969,models/korakuen_stadium
1949,AL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.945813,0.932432,1.08,0.994737,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.945813,0.932432,1.08,0.994737,0.945813,0.932432,1.08,0.994737,0.945813,0.932432,1.08,0.994737,models/nishinomiya_stadium
1949,AL,NKH,NKH,Osaka Hawks,Hankyu Nishinomiya Stadium,35000,0.945813,0.932432,1.08,0.994737,NKH,NKH,NKH,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.945813,0.932432,1.08,0.994737,0.945813,0.932432,1.08,0.994737,0.945813,0.932432,1.08,0.994737,models/nishinomiya_stadium
1949,AL,OST,OST,Osaka Tigers,Hanshin Koshien Stadium,47508,0.920591,0.97619,1.0,0.890034,OST,OST,OST,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.920591,0.97619,1.0,0.890034,0.920591,0.97619,1.0,0.890034,0.920591,0.97619,1.0,0.890034,
1949,AL,SKR,SKR,Kyoto Robins,Kyoto Kinugasa Stadium,18000,0.92517,0.945946,1.4,0.83691,SKR,SKR,SKR,18000,o,g,295,295,344,384,344,295,295,10,10,10,10,10,10,10,0.92517,0.945946,1.4,0.83691,0.92517,0.945946,1.4,0.83691,0.92517,0.945946,1.4,0.83691,
1949,AL,TKF,TKF,Tokyo Flyers,Korakuen Stadium,42337,0.954485,0.964602,0.918367,1.02969,TKF,TKF,TKF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.954485,0.964602,0.918367,1.02969,0.954485,0.964602,0.918367,1.02969,0.954485,0.964602,0.918367,1.02969,models/korakuen_stadium
1949,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.954485,0.964602,0.918367,1.02969,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.954485,0.964602,0.918367,1.02969,0.954485,0.964602,0.918367,1.02969,0.954485,0.964602,0.918367,1.02969,models/korakuen_stadium
1950,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,1.02029,0.964286,1.090909,1.204969,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,1.02029,0.964286,1.090909,1.204969,1.02029,0.964286,1.090909,1.204969,1.02029,0.964286,1.090909,1.204969,
1950,NL,DES,DES,Tokyo Stars,Korakuen Stadium,42337,0.955188,0.994898,0.767442,0.886135,DES,DES,DES,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,models/korakuen_stadium
1950,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.9566,0.978723,1.666667,0.83274,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.9566,0.978723,1.666667,0.83274,0.9566,0.978723,1.666667,0.83274,0.9566,0.978723,1.666667,0.83274,models/nishinomiya_stadium
1950,AL,HRC,HRC,Hiroshima Carp,Hiroshima Prefectural Stadium,20000,0.856643,1.1,0.714286,0.746667,HRC,HRC,HRC,20000,o,g,299,299,348,387,348,299,299,8,8,8,8,8,8,8,0.856643,1.1,0.714286,0.746667,0.856643,1.1,0.714286,0.746667,0.856643,1.1,0.714286,0.746667,
1950,AL,KKS,KKS,Tokyo Swallows,Korakuen Stadium,42337,0.955188,0.994898,0.767442,0.886135,KKS,KKS,KKS,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,models/korakuen_stadium
1950,NL,KNP,KNP,Osaka Pearls,Fujiidera Stadium,32000,0.970968,1.04,1.166667,0.879747,KNP,KNP,KNP,32000,o,g,299,299,361,394,361,299,299,16,16,16,16,16,16,16,0.970968,1.04,1.166667,0.879747,0.970968,1.04,1.166667,0.879747,0.970968,1.04,1.166667,0.879747,models/fujiidera_stadium
1950,NL,MNO,MNO,Tokyo Orions,Korakuen Stadium,42337,0.955188,0.994898,0.767442,0.886135,MNO,MNO,MNO,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,models/korakuen_stadium
1950,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,1.070568,0.90566,2.0,1.124567,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.070568,0.90566,2.0,1.124567,1.070568,0.90566,2.0,1.124567,1.070568,0.90566,2.0,1.124567,models/osaka_stadium
1950,NL,NNP,NNP,Fukuoka Pirates,Korakuen Stadium,42337,0.955188,0.994898,0.767442,0.886135,NNP,NNP,NNP,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,models/korakuen_stadium
1950,NL,NSC,NSC,Fukuoka Clippers,Fukuoka Kasugabaru Stadium,20000,0.945946,0.8,0.0,1.073171,NSC,NSC,NSC,20000,o,g,302,302,351,394,351,302,302,10,10,10,10,10,10,10,0.945946,0.8,0.0,1.073171,0.945946,0.8,0.0,1.073171,0.945946,0.8,0.0,1.073171,
1950,AL,OST,OST,Osaka Tigers,Hanshin Koshien Stadium,47508,0.96925,0.888889,0.965517,1.134752,OST,OST,OST,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.96925,0.888889,0.965517,1.134752,0.96925,0.888889,0.965517,1.134752,0.96925,0.888889,0.965517,1.134752,
1950,AL,SKR,SKR,Kyoto Robins,Hanshin Koshien Stadium,47508,0.96925,0.888889,0.965517,1.134752,SKR,SKR,SKR,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.96925,0.888889,0.965517,1.134752,0.96925,0.888889,0.965517,1.134752,0.96925,0.888889,0.965517,1.134752,
1950,NL,TKF,TKF,Tokyo Flyers,Korakuen Stadium,42337,0.955188,0.994898,0.767442,0.886135,TKF,TKF,TKF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,models/korakuen_stadium
1950,AL,TYW,TYW,Yokohama Whales,Korakuen Stadium,42337,0.955188,0.994898,0.767442,0.886135,TYW,TYW,TYW,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,models/korakuen_stadium
1950,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,0.955188,0.994898,0.767442,0.886135,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,0.955188,0.994898,0.767442,0.886135,models/korakuen_stadium
1951,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,1.235294,1.266667,3.0,1.2,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,1.235294,1.266667,3.0,1.2,1.235294,1.266667,3.0,1.2,1.235294,1.266667,3.0,1.2,
1951,NL,DES,DES,Tokyo Stars,Korakuen Stadium,42337,1.020463,1.033333,0.892857,1.07448,DES,DES,DES,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,models/korakuen_stadium
1951,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.861413,0.9375,1.363636,0.75,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.861413,0.9375,1.363636,0.75,0.861413,0.9375,1.363636,0.75,0.861413,0.9375,1.363636,0.75,models/nishinomiya_stadium
1951,AL,HRC,HRC,Hiroshima Carp,Hiroshima Prefectural Stadium,20000,0.928571,1.181818,0.571429,0.971429,HRC,HRC,HRC,20000,o,g,299,299,348,387,348,299,299,8,8,8,8,8,8,8,0.928571,1.181818,0.571429,0.971429,0.928571,1.181818,0.571429,0.971429,0.928571,1.181818,0.571429,0.971429,
1951,AL,KKS,KKS,Tokyo Swallows,Korakuen Stadium,42337,1.020463,1.033333,0.892857,1.07448,KKS,KKS,KKS,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,models/korakuen_stadium
1951,NL,KNP,KNP,Osaka Pearls,Osaka Stadium,32000,1.014981,1.038835,1.407407,1.006088,KNP,KNP,KNP,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.014981,1.038835,1.407407,1.006088,1.014981,1.038835,1.407407,1.006088,1.014981,1.038835,1.407407,1.006088,models/osaka_stadium
1951,NL,MNO,MNO,Tokyo Orions,Korakuen Stadium,42337,1.020463,1.033333,0.892857,1.07448,MNO,MNO,MNO,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,models/korakuen_stadium
1951,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,1.014981,1.038835,1.407407,1.006088,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.014981,1.038835,1.407407,1.006088,1.014981,1.038835,1.407407,1.006088,1.014981,1.038835,1.407407,1.006088,models/osaka_stadium
1951,NL,NSL,NSL,Fukuoka Lions,Heiwadai Stadium,34000,0.936,1.0,2.5,0.898551,NSL,NSL,NSL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.936,1.0,2.5,0.898551,0.936,1.0,2.5,0.898551,0.936,1.0,2.5,0.898551,models/heiwadai_stadium
1951,AL,OST,OST,Osaka Tigers,Hanshin Koshien Stadium,47508,1.023715,1.0,0.857143,0.918919,OST,OST,OST,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.023715,1.0,0.857143,0.918919,1.023715,1.0,0.857143,0.918919,1.023715,1.0,0.857143,0.918919,
1951,AL,SKR,SKR,Kyoto Robins,Osaka Stadium,32000,1.014981,1.038835,1.407407,1.006088,SKR,SKR,SKR,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,1.014981,1.038835,1.407407,1.006088,1.014981,1.038835,1.407407,1.006088,1.014981,1.038835,1.407407,1.006088,models/osaka_stadium
1951,NL,TKF,TKF,Tokyo Flyers,Korakuen Stadium,42337,1.020463,1.033333,0.892857,1.07448,TKF,TKF,TKF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,models/korakuen_stadium
1951,AL,TYW,TYW,Yokohama Whales,Korakuen Stadium,42337,1.020463,1.033333,0.892857,1.07448,TYW,TYW,TYW,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,models/korakuen_stadium
1951,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.020463,1.033333,0.892857,1.07448,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,1.020463,1.033333,0.892857,1.07448,models/korakuen_stadium
1952,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,1.056716,1.074074,1.833333,1.372093,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,1.056716,1.074074,1.833333,1.372093,1.056716,1.074074,1.833333,1.372093,1.056716,1.074074,1.833333,1.372093,
1952,NL,DES,DES,Tokyo Stars,Korakuen Stadium,42337,1.013418,1.048077,1.102564,1.016768,DES,DES,DES,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,models/korakuen_stadium
1952,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,0.838496,0.810811,1.133333,0.678414,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,0.838496,0.810811,1.133333,0.678414,0.838496,0.810811,1.133333,0.678414,0.838496,0.810811,1.133333,0.678414,models/nishinomiya_stadium
1952,AL,HRC,HRC,Hiroshima Carp,Hiroshima Prefectural Stadium,20000,0.838057,1.263158,2.25,0.838384,HRC,HRC,HRC,20000,o,g,299,299,348,387,348,299,299,8,8,8,8,8,8,8,0.838057,1.263158,2.25,0.838384,0.838057,1.263158,2.25,0.838384,0.838057,1.263158,2.25,0.838384,
1952,AL,KKS,KKS,Tokyo Swallows,Korakuen Stadium,42337,1.013418,1.048077,1.102564,1.016768,KKS,KKS,KKS,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,models/korakuen_stadium
1952,NL,KNP,KNP,Osaka Pearls,Osaka Stadium,32000,0.903302,0.933333,1.16,0.858586,KNP,KNP,KNP,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.903302,0.933333,1.16,0.858586,0.903302,0.933333,1.16,0.858586,0.903302,0.933333,1.16,0.858586,models/osaka_stadium
1952,NL,MNO,MNO,Tokyo Orions,Korakuen Stadium,42337,1.013418,1.048077,1.102564,1.016768,MNO,MNO,MNO,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,models/korakuen_stadium
1952,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.903302,0.933333,1.16,0.858586,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.903302,0.933333,1.16,0.858586,0.903302,0.933333,1.16,0.858586,0.903302,0.933333,1.16,0.858586,models/osaka_stadium
1952,NL,NSL,NSL,Fukuoka Lions,Heiwadai Stadium,34000,0.941176,0.666667,2.2,0.971698,NSL,NSL,NSL,34000,o,g,302,302,351,400,351,302,302,10,10,10,10,10,10,10,0.941176,0.666667,2.2,0.971698,0.941176,0.666667,2.2,0.971698,0.941176,0.666667,2.2,0.971698,models/heiwadai_stadium
1952,AL,OST,OST,Osaka Tigers,Hanshin Koshien Stadium,47508,1.093897,1.228571,1.727273,1.389535,OST,OST,OST,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.093897,1.228571,1.727273,1.389535,1.093897,1.228571,1.727273,1.389535,1.093897,1.228571,1.727273,1.389535,
1952,AL,SKR,SKR,Kyoto Robins,Osaka Stadium,32000,0.903302,0.933333,1.16,0.858586,SKR,SKR,SKR,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.903302,0.933333,1.16,0.858586,0.903302,0.933333,1.16,0.858586,0.903302,0.933333,1.16,0.858586,models/osaka_stadium
1952,NL,TKF,TKF,Tokyo Flyers,Korakuen Stadium,42337,1.013418,1.048077,1.102564,1.016768,TKF,TKF,TKF,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,models/korakuen_stadium
1952,AL,TYW,TYW,Yokohama Whales,Shimonoseki Municipal Stadium,15000,1.160256,1.071429,1.25,1.139241,TYW,TYW,TYW,15000,o,g,299,299,344,387,344,299,299,10,10,10,10,10,10,10,1.160256,1.071429,1.25,1.139241,1.160256,1.071429,1.25,1.139241,1.160256,1.071429,1.25,1.139241,
1952,AL,YMG,YMG,Tokyo Giants,Korakuen Stadium,42337,1.013418,1.048077,1.102564,1.016768,YMG,YMG,YMG,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,1.013418,1.048077,1.102564,1.016768,models/korakuen_stadium
1953,AL,CHD,CHD,Nagoya Dragons,Chunichi Stadium,35000,0.988372,1.142857,1.222222,1.077519,CHD,CHD,CHD,35000,o,g,299,299,348,394,348,299,299,11,11,11,11,11,11,11,0.988372,1.142857,1.222222,1.077519,0.988372,1.142857,1.222222,1.077519,0.988372,1.142857,1.222222,1.077519,
1953,NL,DES,DES,Tokyo Stars,Korakuen Stadium,42337,0.987279,1.041322,0.847826,1.031949,DES,DES,DES,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.987279,1.041322,0.847826,1.031949,0.987279,1.041322,0.847826,1.031949,0.987279,1.041322,0.847826,1.031949,models/korakuen_stadium
1953,NL,HKB,HKB,Nishinomiya Braves,Hankyu Nishinomiya Stadium,35000,1.146881,1.021739,1.357143,1.374332,HKB,HKB,HKB,35000,o,a,331,331,361,390,361,331,331,10,10,10,10,10,10,10,1.146881,1.021739,1.357143,1.374332,1.146881,1.021739,1.357143,1.374332,1.146881,1.021739,1.357143,1.374332,models/nishinomiya_stadium
1953,AL,HRC,HRC,Hiroshima Carp,Hiroshima Prefectural Stadium,20000,0.836,1.1,0.333333,0.904762,HRC,HRC,HRC,20000,o,g,299,299,348,387,348,299,299,8,8,8,8,8,8,8,0.836,1.1,0.333333,0.904762,0.836,1.1,0.333333,0.904762,0.836,1.1,0.333333,0.904762,
1953,AL,KKS,KKS,Tokyo Swallows,Korakuen Stadium,42337,0.987279,1.041322,0.847826,1.031949,KKS,KKS,KKS,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.987279,1.041322,0.847826,1.031949,0.987279,1.041322,0.847826,1.031949,0.987279,1.041322,0.847826,1.031949,models/korakuen_stadium
1953,NL,KNP,KNP,Osaka Pearls,Osaka Stadium,32000,0.966903,1.010309,0.727273,0.926746,KNP,KNP,KNP,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.966903,1.010309,0.727273,0.926746,0.966903,1.010309,0.727273,0.926746,0.966903,1.010309,0.727273,0.926746,models/osaka_stadium
1953,NL,MNO,MNO,Tokyo Orions,Korakuen Stadium,42337,0.987279,1.041322,0.847826,1.031949,MNO,MNO,MNO,42337,o,g,299,299,346,394,346,299,299,11,11,11,11,11,11,11,0.987279,1.041322,0.847826,1.031949,0.987279,1.041322,0.847826,1.031949,0.987279,1.041322,0.847826,1.031949,models/korakuen_stadium
1953,NL,NKH,NKH,Osaka Hawks,Osaka Stadium,32000,0.966903,1.010309,0.727273,0.926746,NKH,NKH,NKH,32000,o,g,300,300,340,380,340,300,300,10,10,10,10,10,10,10,0.966903,1.010309,0.727273,0.926746,0.966903,1.010309,0.727273,0.926746,0.966903,1.010309,0.727273,0.926746,models/osaka_stadium
