yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,Ties,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,hist_team_id,ros_team_id,unique_id
2014,NL,SBH,SBH,,1,155,81,85,64,6,Y,Y,643,4935,1383,227,30,95,444,921,124,49,59,47,560,471,3.25,7,2,39,3909,1134,90,469,1077,69,296,,Fukuoka Hawks,Fukuoka Yahuoku Dome,2468442,,,,,,,,
2014,NL,SBL,SBL,,5,144,72,63,77,4,,,574,4782,1187,221,26,125,545,1234,74,39,45,36,600,540,3.77,9,5,32,3865,1274,105,515,914,76,328,,Tokorozawa Lions,Seibu Dome,1498365,,,,,,,,
2014,AL,YKS,YKS,,6,144,72,60,81,3,,,667,4998,1395,220,15,139,442,869,62,22,35,34,717,661,4.64,5,2,31,3849,1386,161,484,940,97,367,,Tokyo Swallows,Meiji Jingu Stadium,1438775,,,,,,,,
2014,AL,YMG,YMG,,1,148,76,82,65,1,Y,,605,4862,1248,207,7,144,419,923,102,30,54,28,573,520,3.58,10,4,41,3919,1288,122,380,998,71,335,,Tokyo Giants,Tokyo Dome,3018284,,,,,,,,
2015,AL,CHD,CHD,,5,143,72,62,77,4,,,473,4835,1222,188,19,71,401,1000,88,33,36,27,504,453,3.19,9,4,34,3837,1169,91,425,966,94,303,,Nagoya Dragons,Nagoya Dome,2049784,,,,,,,,
2015,AL,DNB,DNB,,6,143,71,62,80,1,,,508,4763,1186,219,18,112,361,1047,57,36,43,24,598,535,3.8,7,1,40,3803,1298,113,464,1003,82,270,,Yokohama BayStars,Yokohama Stadium,1813800,,,,,,,,
2015,AL,HNT,HNT,,3,146,72,71,73,2,,,472,4533,1115,184,15,76,442,980,47,35,37,27,558,493,3.49,10,6,42,3817,1230,94,452,1090,72,282,,Osaka Tigers,Hanshin Koshien Stadium,2878352,,,,,,,,
2015,AL,HRC,HRC,,4,143,71,69,71,3,,,506,4752,1170,201,32,105,441,1082,80,50,29,29,474,419,2.93,9,1,36,3859,1174,74,419,1010,88,289,,Hiroshima Carp,Mazda Stadium,2110266,,,,,,,,
2015,NL,LTM,LTM,,3,149,71,75,73,1,,,578,4767,1227,203,34,85,410,858,71,30,44,32,583,519,3.69,5,3,41,3794,1292,101,428,926,76,318,,Chiba Marines,QVC Marine Field,1322004,,,,,,,,
2015,NL,NPH,NPH,,2,146,75,80,64,2,,,623,4802,1238,205,27,106,487,1031,134,38,46,30,594,514,3.62,11,4,39,3830,1186,101,471,993,88,298,,Sapporo Fighters,Sapporo Dome,1954780,,,,,,,,
2015,NL,OBF,OBF,,5,143,71,61,80,2,,,519,4725,1175,184,16,94,446,923,88,54,67,27,548,504,3.59,7,4,30,3790,1204,103,476,955,79,302,,Osaka Buffaloes,Kyocera Dome Osaka,1767220,,,,,,,,
2015,NL,RKE,RKE,,6,143,71,57,83,3,,,463,4777,1150,180,16,85,445,926,118,60,61,35,612,548,3.83,4,1,36,3863,1302,113,456,1023,85,300,,Sendai Eagles,Rakuten Kobo Stadium Miyagi,1524149,,,,,,,,
2015,NL,SBH,SBH,,1,151,77,97,50,4,Y,Y,686,4852,1294,217,22,141,507,950,94,48,51,40,509,457,3.17,10,4,44,3898,1137,113,427,1129,68,256,,Fukuoka Hawks,Fukuoka Yahuoku Dome,2535877,,,,,,,,
2015,NL,SBL,SBL,,4,143,72,69,69,5,,,631,4818,1265,243,21,136,480,1194,66,44,64,30,573,521,3.71,9,1,30,3795,1172,104,487,873,91,350,,Tokorozawa Lions,Seibu Prince Dome,1623798,,,,,,,,
2015,AL,YKS,YKS,,1,152,79,80,70,2,Y,,598,4805,1238,223,16,107,433,906,83,29,36,31,547,468,3.31,3,3,42,3818,1204,112,429,935,71,374,,Tokyo Swallows,Meiji Jingu Stadium,1657511,,,,,,,,
2015,AL,YMG,YMG,,2,150,74,78,71,1,,,503,4672,1137,190,16,98,434,974,99,32,52,30,460,393,2.78,11,5,43,3813,1096,99,375,992,72,295,,Tokyo Giants,Tokyo Dome,3001187,,,,,,,,
2016,AL,CHD,CHD,,6,143,71,58,82,3,,,500,4813,1180,209,21,89,410,1001,60,28,46,28,573,519,3.65,8,2,25,3844,1222,115,469,980,66,337,,Nagoya Dragons,Nagoya Dome,2058381,,,,,,,,
2016,AL,DNB,DNB,,3,150,72,72,75,3,,,592,4838,1205,194,21,140,373,1049,67,34,54,18,612,532,3.76,9,5,35,3822,1253,143,419,1059,73,283,,Yokohama BayStars,Yokohama Stadium,1939146,,,,,,,,
2016,AL,HNT,HNT,,4,143,71,64,76,3,,,506,4599,1115,197,16,90,422,1124,53,24,49,38,546,479,3.38,8,5,31,3824,1139,100,498,1166,91,234,,Osaka Tigers,Hanshin Koshien Stadium,2910562,,,,,,,,
2016,AL,HRC,HRC,,1,153,79,94,57,2,Y,,719,4914,1338,203,35,153,500,1063,118,52,47,29,531,458,3.21,7,5,37,3852,1194,101,418,966,67,357,,Hiroshima Carp,Mazda Stadium,2125548,,,,,,,,
2016,NL,LTM,LTM,,3,145,72,72,70,3,,,587,4810,1230,216,30,80,461,964,77,29,58,34,590,525,3.67,12,4,36,3867,1308,104,428,855,82,363,,Chiba Marines,QVC Marine Field,1526932,,,,,,,,
2016,NL,NPH,NPH,,1,154,79,94,57,3,Y,Y,666,4795,1277,179,13,121,496,1076,132,39,53,28,502,436,3.06,9,4,42,3852,1129,89,455,1004,74,372,,Sapporo Fighters,Sapporo Dome,2078981,,,,,,,,
2016,NL,OBF,OBF,,6,143,72,57,83,3,,,499,4747,1199,208,12,84,399,910,104,50,57,25,635,590,4.18,7,2,34,3808,1285,113,521,956,89,302,,Osaka Buffaloes,Kyocera Dome Osaka,1794475,,,,,,,,
2016,NL,RKE,RKE,,5,143,72,62,78,3,,,544,4806,1234,170,32,101,439,952,56,37,48,26,654,584,4.11,3,1,30,3837,1324,106,452,1026,84,306,,Sendai Eagles,Rakuten Kobo Stadium Miyagi,1620961,,,,,,,,
2016,NL,SBH,SBH,,2,150,73,87,57,6,,,661,4744,1240,188,30,114,537,956,107,43,57,40,506,443,3.09,7,3,46,3873,1114,126,401,1158,67,289,,Fukuoka Hawks,Fukuoka Yahuoku Dome,2492983,,,,,,,,
2016,NL,SBL,SBL,,4,143,71,64,76,3,,,619,4881,1287,219,19,128,493,1071,97,37,46,36,618,543,3.85,8,3,31,3812,1249,78,524,956,101,407,,Tokorozawa Lions,Seibu Prince Dome,1589933,,,,,,,,
2016,AL,YKS,YKS,,5,143,71,64,78,1,,,594,4825,1233,210,20,113,523,907,82,24,38,33,694,663,4.73,7,2,31,3782,1333,147,476,872,60,282,,Tokyo Swallows,Meiji Jingu Stadium,1779460,,,,,,,,
2016,AL,YMG,YMG,,2,146,75,72,71,3,,,527,4797,1203,217,19,128,389,961,62,26,35,23,553,492,3.45,8,3,41,3847,1248,119,395,1061,85,391,,Tokyo Giants,Tokyo Dome,3004108,,,,,,,,
2017,AL,CHD,CHD,,5,143,72,59,79,5,,,487,4794,1183,190,23,111,320,1103,77,41,56,21,623,578,4.06,6,2,37,3843,1231,127,495,949,57,387,,Nagoya Dragons,Nagoya Dome,2010772,,,,,,,,
2017,AL,DNB,DNB,,3,157,74,81,71,5,,,656,4872,1230,245,14,134,378,1091,39,18,46,22,643,545,3.81,5,3,35,3858,1202,128,492,1117,66,346,,Yokohama BayStars,Yokohama Stadium,1979446,,,,,,,,
2017,AL,HNT,HNT,,2,146,75,79,63,4,,,598,4715,1174,209,18,113,524,991,67,27,42,26,547,472,3.3,4,1,38,3857,1178,92,448,1223,80,327,,Osaka Tigers,Hanshin Koshien Stadium,3034626,,,,,,,,
2017,AL,HRC,HRC,,1,148,76,89,55,4,Y,,747,4872,1329,237,23,152,511,1114,112,40,49,44,560,486,3.39,4,2,36,3872,1182,92,476,1035,71,332,,Hiroshima Carp,Mazda Stadium,2177554,,,,,,,,
2017,NL,LTM,LTM,,6,143,71,54,87,2,,,479,4718,1098,215,29,95,387,1099,78,24,57,26,647,593,4.22,11,1,27,3794,1293,143,486,939,89,321,,Chiba Marines,ZOZO Marine Stadium,1450164,,,,,,,,
2017,NL,NPH,NPH,,5,143,72,60,83,0,,,509,4749,1147,189,18,108,468,1122,86,27,37,28,596,537,3.82,6,2,31,3800,1246,147,443,968,86,295,,Sapporo Fighters,Sapporo Dome,2086410,,,,,,,,
2017,NL,OBF,OBF,,4,143,71,63,79,1,,,539,4770,1197,190,23,127,409,1032,33,23,57,26,598,543,3.83,13,5,35,3826,1214,124,433,1015,78,321,,Osaka Buffaloes,Kyocera Dome Osaka,1608751,,,,,,,,
2017,NL,RKE,RKE,,3,151,71,81,67,3,,,607,4812,1221,214,18,135,473,1018,42,27,40,22,562,475,3.34,13,3,41,3842,1140,115,407,1144,74,310,,Sendai Eagles,Kobo Park Miyagi,1770108,,,,,,,,
2017,NL,SBH,SBH,,1,154,80,101,53,0,Y,Y,684,4671,1208,202,32,164,488,1019,73,47,36,31,516,458,3.23,4,2,58,3829,1062,134,451,1203,38,235,,Fukuoka Hawks,Fukuoka Yahuoku Dome,2526792,,,,,,,,
2017,NL,SBL,SBL,,2,146,75,80,63,3,,,703,4792,1264,236,28,153,457,1029,129,40,58,45,569,499,3.54,10,7,29,3809,1169,125,403,967,88,346,,Tokorozawa Lions,MetLife Dome,1673219,,,,,,,,
2017,AL,YKS,YKS,,6,143,72,45,96,2,,,473,4728,1108,166,19,95,454,1013,50,26,44,20,653,592,4.23,6,2,18,3783,1271,157,431,1011,86,280,,Tokyo Swallows,Meiji Jingu Stadium,1862731,,,,,,,,
2017,AL,YMG,YMG,,4,143,71,72,68,3,,,536,4775,1190,223,15,113,452,1006,56,22,43,27,504,470,3.32,9,6,31,3828,1182,116,363,1083,68,341,,Tokyo Giants,Tokyo Dome,2958890,,,,,,,,
2018,AL,CHD,CHD,,5,143,71,63,78,2,,,598,4849,1287,213,28,97,402,976,61,38,45,40,654,595,4.32,9,7,28,3723,1221,145,518,927,52,328,,Nagoya Dragons,Nagoya Dome,2146406,,,,,,,,
2018,AL,DNB,DNB,,4,143,72,67,74,2,,,572,4837,1209,227,13,181,363,1041,71,37,49,24,642,590,4.18,2,1,38,3807,1264,149,489,1163,69,336,,Yokohama BayStars,Yokohama Stadium,2027922,,,,,,,,
2018,AL,HNT,HNT,,6,143,71,62,79,2,,,577,4793,1216,222,23,85,525,1076,77,21,46,37,628,572,4.03,4,2,35,3828,1238,127,509,1182,89,301,,Osaka Tigers,Hanshin Koshien Stadium,2898976,,,,,,,,
2018,AL,HRC,HRC,,1,152,78,86,63,3,Y,,756,4858,1275,227,34,175,599,1143,95,49,63,34,677,587,4.12,3,0,38,3846,1267,138,535,1041,83,355,,Hiroshima Carp,Mazda Stadium,2232100,,,,,,,,
2018,NL,LTM,LTM,,5,143,72,59,81,3,,,534,4700,1159,207,35,78,474,888,124,57,86,43,628,574,4.05,8,3,30,3830,1289,129,453,908,74,316,,Chiba Marines,ZOZO Marine Stadium,1665133,,,,,,,,
2018,NL,NPH,NPH,,3,146,71,75,68,3,,,598,4759,1195,204,25,140,512,1101,98,24,58,35,601,535,3.77,9,3,43,3827,1242,121,372,987,77,280,,Sapporo Fighters,Sapporo Dome,1968916,,,,,,,,
2018,NL,OBF,OBF,,4,143,72,65,73,5,,,538,4766,1162,204,25,108,396,1003,97,39,59,34,565,532,3.7,2,2,37,3878,1211,127,410,1029,63,308,,Osaka Buffaloes,Kyocera Dome Osaka,1625365,,,,,,,,
2018,NL,RKE,RKE,,6,143,72,58,82,3,,,520,4824,1163,166,25,132,428,1074,69,39,42,23,583,541,3.78,10,2,26,3868,1201,143,493,1115,71,297,,Sendai Eagles,Rakuten Seimei Park Miyagi,1726004,,,,,,,,
2018,NL,SBH,SBH,,2,157,77,92,63,2,,Y,767,4855,1290,217,39,202,408,999,80,30,44,36,636,553,3.9,6,4,44,3833,1132,163,539,1087,57,315,,Fukuoka Hawks,Fukuoka Yahuoku Dome,2566554,,,,,,,,
2018,NL,SBL,SBL,,1,148,76,89,57,2,Y,,820,4941,1351,244,29,196,566,1103,132,48,50,33,697,602,4.24,7,2,33,3832,1230,148,506,959,87,392,,Tokorozawa Lions,MetLife Dome,1763174,,,,,,,,
2018,AL,YKS,YKS,,2,145,73,75,68,2,,,659,4836,1287,220,17,135,561,931,68,29,50,26,673,585,4.13,4,2,40,3823,1286,143,464,1018,88,318,,Tokyo Swallows,Meiji Jingu Stadium,1927822,,,,,,,,
2018,AL,YMG,YMG,,3,148,72,69,74,5,,,636,4878,1255,223,17,152,465,1120,61,22,32,15,591,538,3.79,21,13,25,3837,1246,144,406,1040,66,314,,Tokyo Giants,Tokyo Dome,3002347,,,,,,,,
2019,AL,CHD,CHD,,5,143,72,68,73,2,,,563,4816,1265,240,31,90,349,1024,63,34,48,29,544,513,3.76,3,2,29,3685,1121,144,438,1040,45,323,,Nagoya Dragons,Nagoya Dome,2285333,,,,,,,,
2019,AL,DNB,DNB,,2,146,75,72,71,3,,,610,4778,1177,210,14,163,449,1065,40,26,41,26,625,557,3.93,6,6,30,3822,1201,137,518,1172,65,315,,Yokohama BayStars,Yokohama Stadium,2283524,,,,,,,,
2019,AL,HNT,HNT,,3,150,72,72,72,6,,,562,4835,1213,216,20,94,447,1044,100,36,49,30,601,496,3.46,5,3,36,3869,1209,115,444,1135,102,416,,Osaka Tigers,Hanshin Koshien Stadium,3091335,,,,,,,,
2019,AL,HRC,HRC,,4,143,71,70,70,3,,,591,4852,1232,216,17,140,479,1106,81,43,36,26,601,527,3.7,10,4,23,3841,1198,135,513,1068,87,318,,Hiroshima Carp,Mazda Stadium,2223619,,,,,,,,
2019,NL,LTM,LTM,,4,143,71,69,70,4,,,642,4789,1194,214,21,158,505,1013,75,35,87,29,611,556,3.91,4,2,29,3842,1245,143,485,1110,67,318,,Chiba Marines,ZOZO Marine Stadium,1665891,,,,,,,,
2019,NL,NPH,NPH,,5,143,72,65,73,5,,,560,4778,1200,211,28,93,496,1044,48,25,43,33,586,529,3.76,1,1,36,3797,1141,135,409,1046,82,279,,Sapporo Fighters,Sapporo Dome,1970516,,,,,,,,
2019,NL,OBF,OBF,,6,143,71,61,75,7,,,544,4774,1153,181,22,102,417,1030,122,59,66,33,637,579,4.06,5,2,38,3851,1233,137,486,1092,81,347,,Osaka Buffaloes,Kyocera Dome Osaka,1747987,,,,,,,,
2019,NL,RKE,RKE,,3,146,71,72,70,4,,,624,4766,1196,195,22,141,539,1127,48,38,68,35,589,533,3.74,3,1,38,3853,1150,142,459,1084,72,281,,Sendai Eagles,Rakuten Seimei Park Miyagi,1821785,,,,,,,,
2019,NL,SBH,SBH,,1,154,77,86,63,5,Y,Y,648,4775,1199,172,19,183,397,1084,113,49,43,30,597,515,3.63,3,2,49,3834,1114,137,550,1160,68,298,,Fukuoka Hawks,Fukuoka Yahuoku Dome,2656182,,,,,,,,
2019,NL,SBL,SBL,,2,147,76,80,66,1,,,769,4898,1299,229,23,174,556,1083,134,49,49,38,727,621,4.36,3,2,35,3845,1313,143,509,875,92,366,,Tokorozawa Lions,MetLife Dome,1821519,,,,,,,,
2019,AL,YKS,YKS,,6,143,71,59,82,2,,,656,4833,1181,205,19,167,570,1212,62,25,56,29,739,676,4.79,3,1,28,3810,1365,168,473,1068,97,324,,Tokyo Swallows,Meiji Jingu Stadium,1955578,,,,,,,,
2019,AL,YMG,YMG,,1,151,77,80,69,2,Y,,694,4835,1242,221,15,183,540,1205,83,20,47,31,606,536,3.77,3,1,34,3838,1227,150,446,1139,72,320,,Tokyo Giants,Tokyo Dome,3027682,,,,,,,,
2020,AL,CHD,CHD,,3,120,60,60,55,5,,,429,3952,997,178,18,70,346,812,33,22,39,27,489,445,3.95,11,6,10,3045,978,114,328,898,50,299,,Nagoya Dragons,Nagoya Dome,378006,,,,,,,,
2020,AL,DNB,DNB,,4,120,60,56,58,6,,,516,4058,1078,180,10,135,337,867,31,15,29,26,474,437,3.76,4,1,24,3135,997,98,392,932,52,291,,Yokohama BayStars,Yokohama Stadium,467700,,,,,,,,
2020,AL,HNT,HNT,,2,120,60,60,53,7,,,494,3923,965,167,17,110,400,955,80,33,43,23,460,396,3.38,8,2,30,3163,952,94,371,867,85,309,,Osaka Tigers,Hanshin Koshien Stadium,517944,,,,,,,,
2020,AL,HRC,HRC,,5,120,60,52,56,12,,,523,4082,1069,198,21,110,386,890,64,34,43,17,529,482,4.06,8,2,21,3207,1066,113,429,913,73,277,,Hiroshima Carp,Mazda Stadium,537857,,,,,,,,
2020,NL,LTM,LTM,,2,122,60,60,59,3,,,468,3840,902,171,11,90,491,954,87,32,58,19,489,447,3.81,4,2,34,3167,989,110,382,835,53,237,,Chiba Marines,ZOZO Marine Stadium,389995,,,,,,,,
2020,NL,NPH,NPH,,5,120,60,53,62,5,,,493,3952,986,153,17,89,460,878,80,23,32,31,528,471,4.02,5,2,25,3163,1002,98,422,930,75,235,,Sapporo Fighters,Sapporo Dome,276471,,,,,,,,
2020,NL,OBF,OBF,,6,120,60,45,68,7,,,442,3645,897,154,19,78,329,745,94,39,47,19,502,465,3.97,3,1,20,3162,958,107,458,937,59,245,,Osaka Buffaloes,Kyocera Dome Osaka,333559,,,,,,,,
2020,NL,RKE,RKE,,4,120,60,55,57,8,,,557,3990,1029,190,23,112,473,918,67,30,48,30,522,492,4.19,3,2,28,3167,995,110,398,867,61,235,,Sendai Eagles,Rakuten Seimei Park,236084,,,,,,,,
2020,NL,SBH,SBH,,1,126,64,79,42,5,Y,Y,567,3933,979,165,28,126,398,851,99,32,34,34,400,346,2.92,3,1,33,3199,843,83,457,1035,57,313,,Fukuoka Hawks,Fukuoka PayPay Dome,532723,,,,,,,,
2020,NL,SBL,SBL,,3,120,60,58,58,4,,,479,3898,926,161,24,107,411,956,85,40,44,27,543,500,4.29,1,1,35,3147,1010,106,477,764,69,299,,Tokorozawa Lions,MetLife Dome,300120,,,,,,,,
2020,AL,YKS,YKS,,6,120,60,41,69,10,,,468,3994,967,163,13,114,434,931,74,42,42,26,589,545,4.61,1,1,21,3189,1177,139,404,884,65,272,,Tokyo Swallows,Meiji Jingu Stadium,360593,,,,,,,,
2020,AL,YMG,YMG,,1,124,62,67,49,8,Y,,536,3994,1019,183,16,135,423,974,80,33,22,21,447,394,3.34,4,4,27,3182,901,114,390,886,43,280,,Tokyo Giants,Tokyo Dome,492526,,,,,,,,
2021,AL,CHD,CHD,,5,143,71,55,71,17,,,405,4595,1090,182,21,69,326,973,60,36,31,23,478,434,3.27,4,2,13,3585,1119,97,366,946,56,319,,Nagoya Dragons,Vantelin Dome Nagoya,593791,,,,,,,,
2021,AL,DNB,DNB,,6,143,71,54,73,16,,,559,4784,1233,254,13,136,407,1028,31,27,43,24,624,577,4.16,3,2,27,3745,1237,124,461,1057,73,415,,Yokohama BayStars,Yokohama Stadium,725858,,,,,,,,
2021,AL,HNT,HNT,,2,145,73,77,58,10,,,543,4704,1164,208,23,121,406,1082,114,30,40,33,516,461,3.3,6,2,43,3771,1136,115,388,986,86,280,,Osaka Tigers,Hanshin Koshien Stadium,749433,,,,,,,,
2021,AL,HRC,HRC,,4,143,72,63,68,12,,,557,4798,1265,200,17,123,402,1015,68,40,42,34,589,532,3.82,5,3,37,3761,1224,124,483,1034,80,301,,Hiroshima Carp,Mazda Stadium,976306,,,,,,,,
2021,NL,LTM,LTM,,2,148,74,68,59,21,,,596,4612,1104,233,17,126,514,1053,107,36,55,42,584,516,3.67,5,2,41,3792,1191,147,417,953,73,267,,Chiba Marines,ZOZO Marine Stadium,633453,,,,,,,,
2021,NL,NPH,NPH,,5,143,71,55,68,20,,,454,4617,1067,203,24,78,468,1207,77,36,45,32,515,463,3.32,3,2,31,3767,1097,98,446,1061,76,316,,Sapporo Fighters,Sapporo Dome,544818,,,,,,,,
2021,NL,OBF,OBF,,1,152,78,74,59,19,Y,,573,4540,1124,174,19,129,362,927,50,24,67,29,522,461,3.31,6,4,38,3762,1093,107,403,1055,75,314,,Osaka Buffaloes,Kyocera Dome Osaka,431601,,,,,,,,
2021,NL,RKE,RKE,,3,145,72,66,63,16,,,540,4641,1129,178,27,108,538,975,45,36,70,32,516,476,3.4,5,3,36,3780,1146,115,383,1098,64,244,,Sendai Eagles,Rakuten Seimei Park,615237,,,,,,,,
2021,NL,SBH,SBH,,4,143,71,60,62,21,,,564,4688,1157,201,26,132,452,1066,92,30,27,38,493,454,3.25,2,1,28,3766,1021,121,502,1199,57,286,,Fukuoka Hawks,Fukuoka PayPay Dome,462060,,,,,,,,
2021,NL,SBL,SBL,,6,143,71,55,70,18,,,521,4542,1087,188,20,109,442,985,84,45,50,45,589,548,3.94,4,2,32,3752,1171,117,597,947,65,403,,Tokorozawa Lions,MetLife Dome,620346,,,,,,,,
2021,AL,YKS,YKS,,1,152,78,79,54,19,Y,Y,655,4708,1196,214,17,142,513,1079,70,32,61,27,549,487,3.48,3,1,44,3781,1216,144,363,1129,79,356,,Tokyo Swallows,Meiji Jingu Stadium,675258,,,,,,,,
2021,AL,YMG,YMG,,3,148,72,63,64,21,,,562,4692,1137,207,11,169,431,1157,65,36,43,27,554,511,3.67,4,2,33,3758,1132,139,464,1079,45,293,,Tokyo Giants,Tokyo Dome,812612,,,,,,,,
2022,AL,CHD,CHD,,6,143,71,66,75,2,,,414,4750,1172,208,27,62,323,956,66,23,57,30,495,457,3.38,7,3,3,3649,1084,90,381,988,65,314,,Nagoya Dragons,Vantelin Dome Nagoya,1807619,,,,,,,,
2022,AL,DNB,DNB,,2,146,75,74,70,2,,,500,4746,1190,228,12,117,351,932,49,39,54,22,539,492,3.48,4,3,42,3822,1171,123,408,1045,64,301,,Yokohama BayStars,Yokohama Stadium,1778980,,,,,,,,
2022,AL,HNT,HNT,,4,149,72,70,75,4,,,501,4767,1160,152,21,84,358,1020,110,35,47,32,449,380,2.67,15,7,32,3843,1126,83,288,1047,86,325,,Osaka Tigers,Hanshin Koshien Stadium,2618626,,,,,,,,
2022,AL,HRC,HRC,,5,143,71,66,74,3,,,552,4865,1248,200,25,91,327,980,26,29,53,31,544,504,3.54,7,5,32,3841,1259,127,407,1024,73,310,,Hiroshima Carp,Mazda Stadium,1968991,,,,,,,,
2022,NL,LTM,LTM,,5,143,71,69,73,1,,,501,4655,1075,196,15,97,433,1052,132,37,69,47,536,484,3.42,3,2,38,3824,1212,116,413,1022,70,295,,Chiba Marines,ZOZO Marine Stadium,1468622,,,,,,,,
2022,NL,NPH,NPH,,6,143,72,59,81,3,,,463,4661,1091,214,26,100,352,1148,95,65,39,27,534,487,3.46,9,5,25,3798,1161,92,422,1014,86,303,,Sapporo Fighters,Sapporo Dome,1291495,,,,,,,,
2022,NL,OBF,OBF,,1,154,78,83,68,3,Y,Y,524,4723,1164,220,26,89,425,987,62,39,80,35,489,404,2.84,9,5,43,3844,1113,88,375,1175,75,294,,Osaka Buffaloes,Kyocera Dome Osaka,1412638,,,,,,,,
2022,NL,RKE,RKE,,4,143,71,69,71,3,,,533,4738,1150,179,29,101,535,1063,97,50,60,30,522,493,3.47,3,1,35,3839,1161,123,401,1018,49,241,,Sendai Eagles,Rakuten Seimei Park,1331131,,,,,,,,
2022,NL,SBH,SBH,,2,149,74,79,68,2,,,576,4772,1218,189,34,108,420,1096,86,43,51,31,488,436,3.07,8,6,35,3834,1028,115,474,1176,59,298,,Fukuoka Hawks,Fukuoka PayPay Dome,2247898,,,,,,,,
2022,NL,SBL,SBL,,3,145,72,72,70,3,,,469,4633,1062,191,25,118,426,1095,60,36,37,27,461,389,2.75,2,1,44,3820,1070,81,436,984,86,341,,Tokorozawa Lions,Belluna Dome,1212233,,,,,,,,
2022,AL,YKS,YKS,,1,153,78,85,63,5,Y,,660,4834,1209,210,20,174,442,1118,69,34,55,29,595,509,3.54,4,3,41,3884,1265,141,390,979,69,392,,Tokyo Swallows,Meiji Jingu Stadium,1614645,,,,,,,,
2022,AL,YMG,YMG,,3,143,72,68,72,3,,,548,4788,1161,199,14,163,429,1062,64,32,36,15,589,524,3.7,4,2,40,3822,1220,123,414,975,82,338,,Tokyo Giants,Tokyo Dome,2318302,,,,,,,,
2023,AL,CHD,CHD,,6,143,72,56,82,5,,,390,4792,1123,186,19,71,306,1029,36,25,39,22,498,439,3.18,4,2,5,3722,1096,75,441,1000,79,337,,Nagoya Dragons,Vantelin Dome Nagoya,2183950,,,,,,,,
2023,AL,DNB,DNB,,3,145,71,74,68,3,,,524,4783,1182,230,18,105,355,846,33,26,56,31,503,452,3.16,10,3,42,3868,1206,118,359,1158,69,329,,Yokohama BayStars,Yokohama Stadium,2280927,,,,,,,,
2023,AL,HNT,HNT,,1,153,77,92,56,5,Y,Y,595,4775,1180,179,34,84,494,1173,79,29,57,47,452,381,2.66,10,6,45,3864,1105,88,315,1009,85,359,,Osaka Tigers,Hanshin Koshien Stadium,2915528,,,,,,,,
2023,AL,HRC,HRC,,2,148,74,76,68,4,,,504,4728,1165,197,18,96,349,1032,78,50,48,20,522,454,3.2,9,7,46,3825,1187,109,400,975,82,334,,Hiroshima Carp,Mazda Stadium,2054852,,,,,,,,
2023,NL,LTM,LTM,,3,150,75,73,72,5,,,531,4744,1135,220,12,100,453,1011,73,21,62,39,550,485,3.4,1,0,45,3849,1194,101,412,1102,83,356,,Chiba Marines,ZOZO Marine Stadium,1803994,,,,,,,,
2023,NL,NPH,NPH,,6,143,71,60,82,1,,,464,4688,1082,195,18,100,397,1111,75,49,54,25,496,434,3.08,8,4,29,3806,1189,106,363,942,94,309,,Sapporo Fighters,ES CON Field Hokkaido,1882573,,,,,,,,
2023,NL,OBF,OBF,,1,154,80,92,58,4,Y,,550,4782,1194,211,17,109,371,986,52,32,63,25,471,391,2.73,5,4,46,3870,1097,73,405,1155,60,261,,Osaka Buffaloes,Kyocera Dome Osaka,1947453,,,,,,,,
2023,NL,RKE,RKE,,4,143,72,70,71,2,,,513,4667,1140,168,25,104,490,937,102,38,52,33,556,496,3.52,1,1,42,3806,1206,101,440,921,82,271,,Sendai Eagles,Rakuten Mobile Park,1358512,,,,,,,,
2023,NL,SBH,SBH,,2,146,71,72,71,3,,,544,4786,1185,195,15,104,470,1053,73,30,53,38,520,465,3.27,4,3,33,3839,1121,111,451,1068,52,256,,Fukuoka Hawks,Fukuoka PayPay Dome,2535061,,,,,,,,
2023,NL,SBL,SBL,,5,143,71,65,77,1,,,435,4672,1088,188,21,90,387,1045,80,38,45,28,465,415,2.94,10,5,35,3810,1056,95,511,1010,76,329,,Tokorozawa Lions,Belluna Dome,1422853,,,,,,,,
2023,AL,YKS,YKS,,5,143,72,57,83,3,,,534,4712,1128,212,11,123,447,1096,62,20,50,34,567,516,3.66,3,3,33,3803,1215,143,382,953,70,317,,Tokyo Swallows,Meiji Jingu Stadium,1976151,,,,,,,,
2023,AL,YMG,YMG,,4,143,71,71,70,2,,,523,4826,1218,204,14,164,365,1111,48,29,37,31,507,482,3.4,8,3,31,3829,1117,129,401,1075,54,344,,Tokyo Giants,Tokyo Dome,2708315,,,,,,,,
2024,AL,CHD,CHD,,6,143,71,60,75,8,,,373,4796,1166,178,18,68,322,1046,40,27,25,21,478,423,3.1,3,1,1,3690,1137,66,372,915,68,331,,Nagoya Dragons,Vantelin Dome Nagoya,2339541,,,,,,,,
2024,AL,DNB,DNB,,3,157,75,81,73,3,,Y,578,4863,1246,243,15,101,360,922,69,27,54,31,530,440,3.08,6,4,36,3856,1213,86,404,1030,96,303,,Yokohama BayStars,Yokohama Stadium,2358312,,,,,,,,
